"","logFC","logCPM","F","PValue","FDR","gene_symbol"
"ENSG00000064490",-0.0781169533905894,4.42430170369192,0.1275320379714,0.775751348390066,1,"RFXANK"
"ENSG00000064545",-0.0121227741533668,4.00001884449482,0.00247896844591152,0.970806108859674,1,"TMEM161A"
"ENSG00000064547",-0.194000137330748,5.36406186878733,2.88389986230503,0.32686941981657,1,"LPAR2"
"ENSG00000064601",-0.086281586625693,6.77507270956138,0.739395357423392,0.489569348803585,1,"CTSA"
"ENSG00000064607",0.0462343354297133,7.91790235534182,0.381243537049319,0.546727117641426,1,"SUGP2"
"ENSG00000064651",-0.0956558013915326,5.4990298203163,0.997837504405402,0.548435353330331,1,"SLC12A2"
"ENSG00000064666",-0.0959420390860535,7.39082173738184,1.24101900038454,0.277010491520448,1,"CNN2"
"ENSG00000064687",0.0895145074801966,7.89818580818753,0.192336955429435,0.665152480871273,1,"ABCA7"
"ENSG00000064703",-0.159046542236004,5.24683728026304,1.55672490890187,0.41436248639706,1,"DDX20"
"ENSG00000064726",-0.0667572402038418,5.96563591484939,0.431178076711542,0.664792556927911,1,"BTBD1"
"ENSG00000064763",-0.0268198311574242,3.53061858655635,0.00631010247220021,0.951563566581666,1,"FAR2"
"ENSG00000064932",-0.0257049196866567,7.7422538505166,0.0321923317172342,0.859208931931476,1,"SBNO2"
"ENSG00000064933",-0.230949374097137,5.25650351981189,2.09457656238493,0.267150008730937,1,"PMS1"
"ENSG00000064961",-0.0585036849562075,5.54615460669473,0.101647564619509,0.768320977639364,1,"HMG20B"
"ENSG00000064989",-0.584624387763005,3.33788893126676,7.89480140794093,0.0335345815554788,1,"CALCRL"
"ENSG00000064995",-0.0533014109954333,4.95232981590849,0.225475219874186,0.797878602582856,1,"TAF11"
"ENSG00000064999",0.0361131153283048,5.62119209329663,0.0790268725243819,0.830769540790081,1,"ANKS1A"
"ENSG00000065000",0.093845970941557,7.69903875907081,0.650986809067992,0.428189958252229,1,"AP3D1"
"ENSG00000065029",0.0527847512049438,6.1994235291639,0.264753438249647,0.707476185020488,1,"ZNF76"
"ENSG00000065060",0.123243311408515,6.31571929491032,1.62672770386496,0.408496032783956,1,"UHRF1BP1"
"ENSG00000065135",-0.136269053359118,7.0677279229037,2.177166446396,0.17675496936018,1,"GNAI3"
"ENSG00000065150",0.100353391007192,6.70260299671484,1.41372727719115,0.390102227992395,1,"IPO5"
"ENSG00000065154",0.125719263267392,4.75443011257606,0.735374744547208,0.557675366414572,1,"OAT"
"ENSG00000065183",0.0459147224550853,5.18975702278411,0.131575506453243,0.814657769236047,1,"WDR3"
"ENSG00000065243",0.0251789906546048,6.60998749201558,0.0513934908251335,0.8278459204148,1,"PKN2"
"ENSG00000065268",0.184962488426135,4.53985326898003,1.03938953422453,0.466753747776598,1,"WDR18"
"ENSG00000065308",0.14089474068152,5.48894003623138,2.30813396327072,0.438049214962875,1,"TRAM2"
"ENSG00000065357",0.0234572914764975,8.49066907090473,0.102496499296694,0.751802240299584,1,"DGKA"
"ENSG00000065413",-0.0278077931877962,8.87223704100155,0.173575727382386,0.680893144644777,1,"ANKRD44"
"ENSG00000065427",0.122486292477902,6.42346243119156,2.16844541522753,0.36142932519855,1,"KARS1"
"ENSG00000065457",-0.0710309268827329,6.16473140242996,0.678247221952685,0.630113946878125,1,"ADAT1"
"ENSG00000065491",0.266833084874473,4.56696198205169,5.81559847943059,0.266829098812343,1,"TBC1D22B"
"ENSG00000065518",0.0830625212752882,5.04402974139838,0.133146229303404,0.718592514327059,1,"NDUFB4"
"ENSG00000065526",0.124797193045652,8.77821170109299,4.53876258127352,0.0442769653770618,1,"SPEN"
"ENSG00000065548",0.0250120325887385,5.92763167694222,0.063804872426221,0.870710268712546,1,"ZC3H15"
"ENSG00000065559",0.0312641488557666,5.49632737167847,0.0319253613157248,0.861700600893312,1,"MAP2K4"
"ENSG00000065600",-0.113711880099536,4.54994670359612,0.448506188384649,0.692656592872115,1,"PACC1"
"ENSG00000065613",-0.0182176231950526,7.16786215030007,0.0344469287942318,0.854576695844978,1,"SLK"
"ENSG00000065615",-0.0704533716092781,6.27990082926731,0.316181349111055,0.621677638076519,1,"CYB5R4"
"ENSG00000065665",0.00938328952569261,3.86185266460321,0.001163772128482,0.97745451506264,1,"SEC61A2"
"ENSG00000065675",0.146911961567843,6.63949811517839,3.41588761768359,0.171462170650831,1,"PRKCQ"
"ENSG00000065802",0.0661249266923717,6.17730093535569,0.22491700328905,0.657653485261655,1,"ASB1"
"ENSG00000065809",0.0137357677214125,7.8946658917714,0.037275912536094,0.852981141796848,1,"FAM107B"
"ENSG00000065833",0.316782030983434,5.27474172995608,1.352514738275,0.381423771561646,1,"ME1"
"ENSG00000065882",0.108251066695786,6.68083881422851,2.11616387924866,0.364062210199323,1,"TBC1D1"
"ENSG00000065883",-0.0413911311714232,8.22994116083561,0.336219081681845,0.567769813448381,1,"CDK13"
"ENSG00000065911",-0.079999761557718,6.64039192286855,0.489983642443481,0.507295340532649,1,"MTHFD2"
"ENSG00000065923",0.0146327508609273,5.14676999500061,0.0139181656480649,0.947628084417192,1,"SLC9A7"
"ENSG00000065970",0.135833214623408,6.25110862275055,2.80967946188238,0.341699290673194,1,"FOXJ2"
"ENSG00000065978",-0.00973475465190229,8.18998001497692,0.00480868934283338,0.945326620793462,1,"YBX1"
"ENSG00000065989",0.0909288900530418,6.04301060221604,1.42155901384835,0.430653944958144,1,"PDE4A"
"ENSG00000066027",0.0695967565186653,6.70211404172647,0.796710652396065,0.499096437302331,1,"PPP2R5A"
"ENSG00000066044",0.12596076859835,6.18005437059131,1.89526645719304,0.380881208963694,1,"ELAVL1"
"ENSG00000066084",-0.0267570239760751,6.90631453986238,0.0715834539696737,0.815071162252106,1,"DIP2B"
"ENSG00000066117",0.0771160900258207,6.22037682977146,1.02253263946263,0.55866218366766,1,"SMARCD1"
"ENSG00000066135",0.0116411013120399,6.48264318070702,0.0120859638761126,0.922890637736416,1,"KDM4A"
"ENSG00000066136",0.0548496854195147,5.83068386394479,0.206839232552137,0.731928758467122,1,"NFYC"
"ENSG00000066279",0.0255617224765184,3.58768079910083,0.0180613622548439,0.940981629002621,1,"ASPM"
"ENSG00000066294",0.0873935458948542,8.07448661673217,0.373523835299817,0.547202956510331,1,"CD84"
"ENSG00000066322",-0.0823023741996342,5.59576122673089,0.412369078233268,0.645355215608073,1,"ELOVL1"
"ENSG00000066336",0.00181789671644045,7.54471157746858,0.000176448618519265,0.989518541776912,1,"SPI1"
"ENSG00000066379",0.0448431309208059,3.93909009657333,0.0558856511211719,0.88406161300471,1,"POLR1H"
"ENSG00000066422",-0.112350368504574,6.84378314056852,1.65574314973855,0.298022718536945,1,"ZBTB11"
"ENSG00000066427",0.0692175999760482,6.30505600627432,0.393029273702158,0.627125484808197,1,"ATXN3"
"ENSG00000066455",-0.0896942257959159,5.48268337144666,0.500363733260856,0.636562365509932,1,"GOLGA5"
"ENSG00000066557",-0.0737767080746656,4.60295054118838,0.163451530887321,0.761592346921748,1,"LRRC40"
"ENSG00000066583",-0.0155928209237939,4.10259590914559,0.00707986112007347,0.957300238512223,1,"ISOC1"
"ENSG00000066651",-0.285445001924026,4.11863992233177,2.58871500965049,0.340305737164482,1,"TRMT11"
"ENSG00000066654",-0.00779289066378455,6.71960479304298,0.00562058976006832,0.945517827953977,1,"THUMPD1"
"ENSG00000066697",-0.304877378624778,3.54138427592418,2.18761838395013,0.489849659993041,1,"MSANTD3"
"ENSG00000066739",-0.0309693079491056,7.28082235689902,0.112749871245191,0.74013967273069,1,"ATG2B"
"ENSG00000066777",0.0322523218563403,8.00272378438217,0.092253091017252,0.764117489100961,1,"ARFGEF1"
"ENSG00000066827",0.0624652250487626,5.29511929266637,0.346316602802058,0.739428177868634,1,"ZFAT"
"ENSG00000066855",-0.0426558759482265,3.82521135018559,0.0514931047855398,0.90871977190011,1,"MTFR1"
"ENSG00000066923",-0.167051688477976,3.56290092913841,0.52206410788041,0.683097672067226,1,"STAG3"
"ENSG00000066926",-0.0376360876089201,4.63907644300642,0.0604380383382266,0.883857833231683,1,"FECH"
"ENSG00000066933",-0.011884830702864,7.09679860140408,0.0174705598406599,0.909377524576316,1,"MYO9A"
"ENSG00000067048",-0.0721945600967281,7.83708335362139,0.701381612340526,0.411110178614495,1,"DDX3Y"
"ENSG00000067057",0.105896399941048,6.23946888401496,0.827171222645748,0.420854846507894,1,"PFKP"
"ENSG00000067064",0.0113221805495769,5.64581808943811,0.00665057931833381,0.947603504949689,1,"IDI1"
"ENSG00000067066",-0.0110653609066885,8.11185326934165,0.00947251229643547,0.923326902091516,1,"SP100"
"ENSG00000067082",-0.112399435740472,8.59995791971829,3.51528886822658,0.0738182177085902,1,"KLF6"
"ENSG00000067141",0.101336472782023,5.17602850772852,0.708546065704713,0.602093817865137,1,"NEO1"
"ENSG00000067167",-0.158720801360391,7.40290613057127,0.591653628442862,0.44976412545025,1,"TRAM1"
"ENSG00000067182",0.0346507868064329,7.15013716004524,0.185166272615615,0.742918882844036,1,"TNFRSF1A"
"ENSG00000067191",0.0593775491175564,4.37368418254787,0.186622066976268,0.819118543064086,1,"CACNB1"
"ENSG00000067208",0.0478422779318348,5.16794573165333,0.0610650193487533,0.846152392661033,1,"EVI5"
"ENSG00000067221",0.222741085754536,3.3672149517882,1.16905303128059,0.596629266687359,1,"STOML1"
"ENSG00000067225",0.0534902528583763,9.48782292199532,0.160610015363484,0.692368127519547,1,"PKM"
"ENSG00000067248",0.0319434603937095,5.82398244762615,0.0481692771449597,0.844056222324013,1,"DHX29"
"ENSG00000067334",0.00743838161897686,6.53215509395365,0.00470401903575466,0.951067131991787,1,"DNTTIP2"
"ENSG00000067365",-0.021577010579252,5.46229988880806,0.0518205298193552,0.903997815435251,1,"METTL22"
"ENSG00000067369",0.00477688877928605,6.90821474313244,0.00381349333419124,0.963544033369759,1,"TP53BP1"
"ENSG00000067533",-0.111687262433363,4.44111550873843,0.496739850169609,0.678920441002616,1,"RRP15"
"ENSG00000067560",-0.0296470618134398,8.54869702858456,0.145820167200894,0.706137736573081,1,"RHOA"
"ENSG00000067596",0.070782539904884,6.97890803166285,0.485036043519244,0.512203287050454,1,"DHX8"
"ENSG00000067606",-0.0650069301285401,4.19597032091401,0.0806733634564422,0.83492545527745,1,"PRKCZ"
"ENSG00000067646",-0.153542618737565,5.62828969998246,1.99482776731403,0.358323619611059,1,"ZFY"
"ENSG00000067704",0.00568538766090864,6.31060221518336,0.00363972737753894,0.966885458719657,1,"IARS2"
"ENSG00000067829",0.0199584931421538,5.30213786052173,0.0358451338572662,0.920304193997531,1,"IDH3G"
"ENSG00000067840",0.0705986611691691,3.91318782291173,0.144457537706948,0.772264875200653,1,"PDZD4"
"ENSG00000067900",0.0229532211434483,8.36332248339829,0.0970669305988371,0.758240973981498,1,"ROCK1"
"ENSG00000067955",-0.0671219459276119,6.56157927620716,0.309705826769829,0.592492735917479,1,"CBFB"
"ENSG00000067992",-0.0233086612893047,6.90175566252035,0.0328969722175481,0.857693783774739,1,"PDK3"
"ENSG00000068001",-0.109933620510195,3.18786559411283,0.125465790985551,0.849697349732862,1,"HYAL2"
"ENSG00000068024",0.125098308206152,7.27752607912182,2.49090080759186,0.142588702788562,1,"HDAC4"
"ENSG00000068028",0.0355388775276761,7.14519747483973,0.0400206736585811,0.843233649342061,1,"RASSF1"
"ENSG00000068079",0.299959618696356,4.42256795883802,1.63985311389602,0.26364367143856,1,"IFI35"
"ENSG00000068097",0.0701048028979787,5.23216968286083,0.205682551948243,0.755077961739352,1,"HEATR6"
"ENSG00000068120",-0.0460573403819488,5.66120935325642,0.0899711939118631,0.799350307728664,1,"COASY"
"ENSG00000068305",-0.0410863287758331,6.38600339690145,0.0828603861093736,0.776087390573093,1,"MEF2A"
"ENSG00000068308",0.128243900962558,6.64619977821598,1.26880069890549,0.271839003450039,1,"OTUD5"
"ENSG00000068323",0.120133532194874,6.66695836299744,1.07533433195061,0.316940142489689,1,"TFE3"
"ENSG00000068354",0.070458928622447,5.37980009850767,0.49481900159449,0.703923368913393,1,"TBC1D25"
"ENSG00000068366",-0.13097298112216,7.15356566109084,1.05222767194674,0.31587523011536,1,"ACSL4"
"ENSG00000068383",-0.0931597007082932,4.50687493869803,0.400486760977919,0.689530677597251,1,"INPP5A"
"ENSG00000068394",0.256983106161106,4.46499952845182,1.32030538865582,0.331411474854361,1,"GPKOW"
"ENSG00000068400",-0.0339031771189086,7.24343592594087,0.0755340569977531,0.785946132645287,1,"GRIPAP1"
"ENSG00000068438",0.125085614734605,5.02829915439228,0.73078063211491,0.547125579539279,1,"FTSJ1"
"ENSG00000068489",0.126503659391386,3.56523095137275,0.322105415036891,0.750438646837809,1,"PRR11"
"ENSG00000068650",-0.0538185819967405,7.13822218618952,0.701936065323208,0.585665815401343,1,"ATP11A"
"ENSG00000068654",0.27700148820454,6.43196590805969,7.25228464144417,0.0339253711577879,1,"POLR1A"
"ENSG00000068697",-0.0467819693263955,6.11072013490384,0.0347268536128227,0.853835780196791,1,"LAPTM4A"
"ENSG00000068724",0.0690729280977727,6.7419984118863,0.19577705012375,0.662367085316176,1,"TTC7A"
"ENSG00000068745",0.0585307491451293,6.04715183673638,0.371500541674994,0.681272742663596,1,"IP6K2"
"ENSG00000068784",-0.0674155198738396,5.06641726776055,0.255260410907912,0.750121989922589,1,"SRBD1"
"ENSG00000068796",-0.0348044175558615,8.05582209920149,0.096178321242256,0.75931348923899,1,"KIF2A"
"ENSG00000068831",0.0709318441668778,8.13421686109281,0.218927700237342,0.644349655650483,1,"RASGRP2"
"ENSG00000068878",-0.0362358577501688,8.09186838434627,0.188242514443619,0.66850690126664,1,"PSME4"
"ENSG00000068885",-0.274305863756467,5.44958753067471,2.85937323503644,0.133429487437712,1,"IFT80"
"ENSG00000068903",0.0660746330512846,6.10681497015545,0.631725068803026,0.608005788805056,1,"SIRT2"
"ENSG00000068912",0.0855373642280635,5.41738108863655,0.262652111795358,0.65099292423932,1,"ERLEC1"
"ENSG00000068971",-0.0682183983155839,4.32482933836838,0.201518424646964,0.809544582668985,1,"PPP2R5B"
"ENSG00000068976",0.134049748592962,3.35276182779646,0.290974247837277,0.778019758727667,1,"PYGM"
"ENSG00000069020",0.0666565903647064,5.4936881590981,0.448386643012072,0.671804330001315,1,"MAST4"
"ENSG00000069248",0.0122232213550715,6.29568660603096,0.0275257210892444,0.925853433239728,1,"NUP133"
"ENSG00000069275",-0.0467023830313963,7.45837344553632,0.209890511722264,0.651238432090332,1,"NUCKS1"
"ENSG00000069329",-0.127922558979209,7.11707629625812,3.01613368373899,0.23258200733222,1,"VPS35"
"ENSG00000069345",-0.0168919947264461,6.19730067821651,0.0235911252354667,0.903081757471554,1,"DNAJA2"
"ENSG00000069399",0.0187982686839299,6.28121741130259,0.0321531902249949,0.864144397285487,1,"BCL3"
"ENSG00000069424",0.0724240630871194,8.93359238557229,0.427827055640403,0.519673868485612,1,"KCNAB2"
"ENSG00000069493",-0.102454064238038,8.9829936132544,0.554010795405407,0.464371423369912,1,"CLEC2D"
"ENSG00000069667",0.000321223584316786,9.32780534450422,2.93865232821276e-06,0.998647305275638,1,"RORA"
"ENSG00000069702",0.0829378808713438,8.31712595221157,1.28373507403828,0.269111397374123,1,"TGFBR3"
"ENSG00000069849",0.0423572434483623,6.26500035237457,0.300712478441355,0.683062874525997,1,"ATP1B3"
"ENSG00000069869",-0.0840987417962197,3.57321627048331,0.212273437465157,0.799498145491332,1,"NEDD4"
"ENSG00000069943",-0.105332135184699,4.14905620385849,0.313622466501732,0.695867401349092,1,"PIGB"
"ENSG00000069956",0.0404052392582143,6.42606740788745,0.0625834787151862,0.804723782302573,1,"MAPK6"
"ENSG00000069966",-0.15038886282573,6.04559565188826,3.08404985653983,0.299060017437101,1,"GNB5"
"ENSG00000069974",0.0758674226271717,6.73179845285089,0.394839407139494,0.536080786675198,1,"RAB27A"
"ENSG00000069998",-0.101090394483602,4.69822178067858,0.239406473535575,0.704254246452201,1,"HDHD5"
"ENSG00000070010",0.0798319169277699,6.00661645248909,0.668127112519651,0.583962618479755,1,"UFD1"
"ENSG00000070047",0.101482899446341,7.23224070648796,0.262523858119805,0.613374665378907,1,"PHRF1"
"ENSG00000070061",-0.00467625236875302,7.1373711163858,0.00524799893877532,0.959233050555482,1,"ELP1"
"ENSG00000070081",0.147614485309696,4.99466929137281,0.86108984880918,0.549951653349305,1,"NUCB2"
"ENSG00000070190",-0.0817701629261692,5.97279814878599,1.00876603920799,0.531116279288232,1,"DAPP1"
"ENSG00000070214",-0.159851740867662,5.97467573549623,1.30209361378875,0.305848134212748,1,"SLC44A1"
"ENSG00000070269",0.0978648134975586,5.51748994572055,0.330036154312901,0.596121654021142,1,"TMEM260"
"ENSG00000070366",0.131322310085209,6.76214179390783,1.45672370283528,0.24456835993104,1,"SMG6"
"ENSG00000070367",0.0180467848613651,6.60810744413517,0.023745865585512,0.88522558053315,1,"EXOC5"
"ENSG00000070413",0.023366349302063,6.73836397030747,0.0260382328958764,0.873244268481495,1,"DGCR2"
"ENSG00000070423",-0.0580195835578101,5.69735680846403,0.159543200617335,0.714988623515014,1,"RNF126"
"ENSG00000070444",0.0173046338412907,6.38619632178994,0.0180367156574745,0.894356389954983,1,"MNT"
"ENSG00000070476",0.0238159021488154,6.74257881785844,0.0665155056428316,0.836638264398794,1,"ZXDC"
"ENSG00000070495",0.0441358129191691,5.95905358836689,0.127966885207167,0.759389235332482,1,"JMJD6"
"ENSG00000070501",0.249293111359044,4.25024770570334,1.69224914975047,0.35829046282321,1,"POLB"
"ENSG00000070540",-0.0439973111747725,4.18217475758952,0.0472792968349411,0.883047639434263,1,"WIPI1"
"ENSG00000070610",0.0661748359273859,6.57322485709137,0.278130834540678,0.603080650852272,1,"GBA2"
"ENSG00000070614",0.162539500444417,4.41701316663007,0.48063681741769,0.57326889598419,1,"NDST1"
"ENSG00000070669",-0.0895513271563629,4.3706157024983,0.0883844372934374,0.768963137230323,1,"ASNS"
"ENSG00000070718",-0.00622043128487213,6.1485933699286,0.0052458354754134,0.959329375485816,1,"AP3M2"
"ENSG00000070756",0.0403330658046864,11.0530040129974,0.394257321298277,0.536378865826757,1,"PABPC1"
"ENSG00000070759",-0.0829430488356625,3.59500873070359,0.135836008642753,0.826071527189856,1,"TESK2"
"ENSG00000070761",0.288131873105542,3.89160286427707,1.931230442612,0.37847250973792,1,"CFAP20"
"ENSG00000070770",-0.0185698273049714,6.85393917543033,0.0502307618561904,0.864133443678588,1,"CSNK2A2"
"ENSG00000070785",0.101961379078194,3.96342828147479,0.229360546712366,0.750030671184126,1,"EIF2B3"
"ENSG00000070814",0.131556936782324,6.69904625760996,0.898745549852085,0.353169938806335,1,"TCOF1"
"ENSG00000070831",-0.0449448410299661,8.70436846136831,0.148844371987806,0.703258605716086,1,"CDC42"
"ENSG00000070882",0.0420065485712377,6.0929172420516,0.363408631671011,0.766708874204246,1,"OSBPL3"
"ENSG00000070950",-0.0983783672391724,4.82343799923178,0.374957390497601,0.658739665606493,1,"RAD18"
"ENSG00000070961",0.223653255791939,8.56152869435322,5.81557422935896,0.0244483586175218,1,"ATP2B1"
"ENSG00000071051",0.25112136554036,6.2020321222157,4.02683356289812,0.0869975780798931,1,"NCK2"
"ENSG00000071054",0.111976745648199,7.68022372884652,3.55340692111824,0.117868315817688,1,"MAP4K4"
"ENSG00000071073",-0.0559727194028863,8.60580430940818,0.393225816092452,0.536907847206217,1,"MGAT4A"
"ENSG00000071082",-0.0530700937964114,8.25459731939223,0.277836862122356,0.60327108174564,1,"RPL31"
"ENSG00000071127",0.0104715478707993,8.41310492684712,0.0199826160337578,0.88884115066902,1,"WDR1"
"ENSG00000071189",-0.0949788595798889,6.80464430274027,0.475102364918114,0.497682422963553,1,"SNX13"
"ENSG00000071205",0.0596275932087203,5.32006915885987,0.364124101619854,0.763963696135067,1,"ARHGAP10"
"ENSG00000071242",-0.213910698725706,4.85992426272539,0.973415193515529,0.50580535252648,1,"RPS6KA2"
"ENSG00000071243",0.0393073097805169,4.95250859709155,0.0697078337211233,0.849038090801985,1,"ING3"
"ENSG00000071246",-0.111768669307419,6.71217895858163,0.381652744635335,0.542910485594266,1,"VASH1"
"ENSG00000071462",0.056876642948376,5.43929370298541,0.327081847618633,0.743329770528972,1,"BUD23"
"ENSG00000071537",-0.00860193820442173,7.6054472674927,0.00555073958652357,0.9412670334088,1,"SEL1L"
"ENSG00000071553",-0.0459018242865531,6.87856591369209,0.134797624442147,0.716932353272049,1,"ATP6AP1"
"ENSG00000071564",0.0282304586767867,6.28168762269209,0.0795235303266635,0.847571640447819,1,"TCF3"
"ENSG00000071575",-0.0572208288370486,6.40803578249844,0.582407251514413,0.636146891507352,1,"TRIB2"
"ENSG00000071626",0.0506145294681933,7.48221687024158,0.335139435576083,0.571529430260171,1,"DAZAP1"
"ENSG00000071655",0.0815688728257617,6.19463382000783,0.113069588653372,0.73978571205175,1,"MBD3"
"ENSG00000071794",0.0400418787927232,5.23218127240173,0.094581797681535,0.840714402937608,1,"HLTF"
"ENSG00000071859",0.109900246234287,5.58779346661163,0.4214952082426,0.565476065839892,1,"FAM50A"
"ENSG00000071889",0.083280463657564,5.22515658020631,0.175681272603114,0.69112511071679,1,"FAM3A"
"ENSG00000071894",0.0585406859973176,6.74819161225391,0.147621448376665,0.704418765803405,1,"CPSF1"
"ENSG00000071967",0.235055072334016,4.76912603841782,1.22388727015609,0.405987376135803,1,"CYBRD1"
"ENSG00000071994",0.019501889715619,5.94563879891942,0.0264261154696661,0.896114661709025,1,"PDCD2"
"ENSG00000072042",0.0571589734635638,6.012430522578,0.168962521513688,0.690915410130664,1,"RDH11"
"ENSG00000072062",0.0449324718989357,6.24810311657263,0.174870852474066,0.769932533192753,1,"PRKACA"
"ENSG00000072071",0.11203700949184,4.72475350964883,0.635201859896967,0.643818575158136,1,"ADGRL1"
"ENSG00000072110",0.00458955206074484,6.17682256834907,0.00250596131244158,0.974066835237623,1,"ACTN1"
"ENSG00000072121",-0.0173797556064849,7.1707924889969,0.0398796789999662,0.863098952709596,1,"ZFYVE26"
"ENSG00000072135",0.037565657012122,6.81827053535086,0.179994005328752,0.743933867831372,1,"PTPN18"
"ENSG00000072210",-0.124854269332542,6.27426153503796,1.73272503685041,0.43106423581246,1,"ALDH3A2"
"ENSG00000072274",-0.0911619969796912,6.88696950234799,0.609593111697051,0.443062231389589,1,"TFRC"
"ENSG00000072310",-0.00486024599513133,5.74260636691105,0.000699705182570531,0.979129609737671,1,"SREBF1"
"ENSG00000072364",-0.033362683945872,7.88601820974583,0.0767379217169326,0.784291714606511,1,"AFF4"
"ENSG00000072401",-0.128825803969587,4.53561545952325,0.403254999777462,0.617981661935286,1,"UBE2D1"
"ENSG00000072415",0.160388010533203,5.15420138686734,0.934956217866196,0.443831458935455,1,"PALS1"
"ENSG00000072501",0.060918846936536,7.58901074230615,0.477838536488676,0.496459794537144,1,"SMC1A"
"ENSG00000072506",0.0946979997694463,4.17725239855079,0.203107929582062,0.752214639512279,1,"HSD17B10"
"ENSG00000072518",0.113880527385172,7.24966430141315,1.72584833102197,0.228847917792477,1,"MARK2"
"ENSG00000072609",0.108184138300597,7.14560743920227,0.69225889313397,0.414123410494401,1,"CHFR"
"ENSG00000072694",-0.217279036991233,4.51856306925976,1.37046125435225,0.451244267100642,1,"FCGR2B"
"ENSG00000072736",-0.0397456421064772,8.32228556361161,0.134109984195256,0.717622228184232,1,"NFATC3"
"ENSG00000072756",-0.0177873980718319,5.44076696531802,0.0388218148211812,0.918348684245629,1,"TRNT1"
"ENSG00000072778",0.0543208260827988,7.60750801288364,0.142205659764918,0.709624308260527,1,"ACADVL"
"ENSG00000072786",0.0705739814677756,9.0117704018375,0.483787498608276,0.493819452296524,1,"STK10"
"ENSG00000072803",0.030540311181546,6.20962993666653,0.104157022126017,0.829840301137199,1,"FBXW11"
"ENSG00000072818",0.0525197015313022,7.5801301469814,0.0985417401155738,0.756472803501758,1,"ACAP1"
"ENSG00000072840",0.63592522511274,3.60262125280673,4.40666876356628,0.202488282641476,1,"EVC"
"ENSG00000072849",-0.0609228862529761,5.74321661362255,0.181527604826236,0.705269450807307,1,"DERL2"
"ENSG00000072858",-0.0514285265639427,6.3500370580834,0.293028019966232,0.669026400780058,1,"SIDT1"
"ENSG00000072864",0.0135739399134642,6.82544548036452,0.0277825968646795,0.903876985222249,1,"NDE1"
"ENSG00000072958",0.12465432310581,6.49334190642745,1.58807441781291,0.330377867608254,1,"AP1M1"
"ENSG00000073008",-0.107003946145409,4.48894945454232,0.389448378784834,0.76029372904036,1,"PVR"
"ENSG00000073050",-0.17128801557102,4.98411764880597,1.08403712095316,0.468394807480659,1,"XRCC1"
"ENSG00000073060",-0.0277923345823701,3.92794933189798,0.0135718659841042,0.943057547462656,1,"SCARB1"
"ENSG00000073111",0.0282571265725424,3.95458847488135,0.0230041224133011,0.928528780004472,1,"MCM2"
"ENSG00000073169",0.0420110957245622,5.50753022272329,0.0492719532984595,0.826333374131333,1,"SELENOO"
"ENSG00000073331",0.0117222575181411,4.68709711558332,0.0045715297970092,0.967158645665318,1,"ALPK1"
"ENSG00000073350",0.0597729182090388,6.1060682503927,0.13988946477522,0.711885333180785,1,"LLGL2"
"ENSG00000073417",-0.0842184159333217,5.9412927247196,0.533722083347232,0.530423792976027,1,"PDE8A"
"ENSG00000073536",-0.0449565871218681,4.21592666815847,0.0945163143681867,0.872796210093002,1,"NLE1"
"ENSG00000073578",0.00746834562939676,7.2381987705978,0.00363594738450422,0.952448968692063,1,"SDHA"
"ENSG00000073584",-0.087295187192868,7.05830823445312,0.562916286992926,0.460846440079871,1,"SMARCE1"
"ENSG00000073605",-0.0586519698933132,6.01968373778837,0.244667172396991,0.735708214979528,1,"GSDMB"
"ENSG00000073614",0.00902261419252345,8.66773499594706,0.0168649510087162,0.897824830428477,1,"KDM5A"
"ENSG00000073737",1.08559124942721,3.60458524137111,8.99920595748825,0.0718495504488589,1,"DHRS9"
"ENSG00000073756",-0.0761241825806064,3.74667482228014,0.22900476720421,0.75277323142058,1,"PTGS2"
"ENSG00000073849",0.0656981270934658,8.10290349740155,0.755281261423066,0.393967268295357,1,"ST6GAL1"
"ENSG00000073861",-0.0422975276999966,6.64795825460063,0.285889774664004,0.694656736967522,1,"TBX21"
"ENSG00000073910",-0.19076914026751,6.50723840690957,4.88924621524319,0.0714465324149471,1,"FRY"
"ENSG00000073921",-0.0257839815496383,8.24860296047961,0.0208833811567042,0.886381142679715,1,"PICALM"
"ENSG00000073969",0.111482882539001,6.26504899933215,1.19601049826469,0.448741232658493,1,"NSF"
"ENSG00000074054",0.010554880864809,7.74117663347565,0.0262630806792425,0.893059603568941,1,"CLASP1"
"ENSG00000074071",-0.0795374420769528,4.43388152802902,0.11971436981978,0.780600361376855,1,"MRPS34"
"ENSG00000074181",0.0686834121804859,5.39697659894297,0.028505793555636,0.867430770647674,1,"NOTCH3"
"ENSG00000074201",-0.0764639021503578,5.78822129086665,0.429179613258462,0.637723765951761,1,"CLNS1A"
"ENSG00000074266",0.0300038180530498,5.79238564628626,0.0700400192826399,0.8448036993708,1,"EED"
"ENSG00000074319",0.0374745835106694,5.28612042322771,0.105249294057502,0.844093583930708,1,"TSG101"
"ENSG00000074356",-0.0300559697657336,7.43282265592254,0.198447781914013,0.739620659710755,1,"NCBP3"
"ENSG00000074370",0.0438039890708923,8.31873453392304,0.0830661907939661,0.775817412489258,1,"ATP2A3"
"ENSG00000074416",0.186797770918215,5.94440422533625,1.11281573464601,0.395811981606477,1,"MGLL"
"ENSG00000074527",0.447056602445426,2.80221183094377,6.82768901339758,0.220984841792155,1,"NTN4"
