"","logFC","logCPM","F","PValue","FDR","gene_symbol"
"ENSG00000137142",-0.0856685764426571,3.69388705387195,0.548241011078592,0.468719720126045,1,"IGFBPL1"
"ENSG00000137145",-0.0795018690068913,5.24363508700611,0.653346082664799,0.429620142329324,1,"DENND4C"
"ENSG00000137154",0.0270830016439462,11.4939246382215,0.149069838332954,0.704014820527539,1,"RPS6"
"ENSG00000137161",0.0635316149843237,7.886113151828,1.28447867739301,0.272145194787051,1,"CNPY3"
"ENSG00000137166",0.151099207979607,5.97074995342129,3.77862983788344,0.0679381557582292,1,"FOXP4"
"ENSG00000137168",-0.0401315103103198,4.66084296879972,0.148648738485794,0.704411820334362,1,"PPIL1"
"ENSG00000137171",0.0395608597366485,4.52308745464406,0.146002814407379,0.706921306375555,1,"KLC4"
"ENSG00000137177",-0.193187428337066,0.614926898751235,0.499452601457722,0.48891554776864,1,"KIF13A"
"ENSG00000137185",-0.0887512047012492,2.63564738899818,0.502434603003992,0.48763883008036,1,"ZSCAN9"
"ENSG00000137193",-0.035880459119623,3.84890227391501,0.0739016618100712,0.788875304361002,1,"PIM1"
"ENSG00000137198",0.509360851612796,0.435552187274429,2.35857813739761,0.142229651330461,1,"GMPR"
"ENSG00000137200",0.0332839012747518,5.93990062368175,0.198675233672038,0.661181483153164,1,"CMTR1"
"ENSG00000137203",0.406963983576437,0.864532148063439,1.80147667108237,0.196451628899954,1,"TFAP2A"
"ENSG00000137207",0.0225575735548123,6.43626839128596,0.117444755203044,0.735847649921192,1,"YIPF3"
"ENSG00000137210",-0.00905132104651355,4.99248490752882,0.0136838357671657,0.908191029334873,1,"TMEM14B"
"ENSG00000137216",-0.0738111628245931,4.85153944897732,0.582864149020894,0.455220781427734,1,"TMEM63B"
"ENSG00000137218",-0.135153899468673,2.76803138807885,1.28721169782783,0.271653052994097,1,"FRS3"
"ENSG00000137221",-0.0929066269694479,6.39534416073933,1.31151016179259,0.267329136199942,1,"TJAP1"
"ENSG00000137265",-0.139399794484271,-0.966343748075843,0.143715107103319,0.709112267457256,1,"IRF4"
"ENSG00000137266",0.351406359569872,0.781385330881315,2.23435335707782,0.152539892728501,1,"SLC22A23"
"ENSG00000137267",0.0738977346626846,0.670016452687382,0.0752261618410146,0.787040792101415,1,"TUBB2A"
"ENSG00000137269",0.246852200622731,2.93814354321455,3.13734867717303,0.0936874591854562,1,"LRRC1"
"ENSG00000137270",-0.403785155691433,-0.9922864022661,1.0047790929943,0.329627536881516,1,"GCM1"
"ENSG00000137273",-0.0166299030187693,1.96433363115185,0.0130474048996188,0.910341429546793,1,"FOXF2"
"ENSG00000137274",0.0570531910404767,1.06154063529043,0.0554120982775254,0.816594608161069,1,"BPHL"
"ENSG00000137275",-0.0401785648694156,4.09641244453127,0.11578092528476,0.737650143134286,1,"RIPK1"
"ENSG00000137288",-0.0296976159271913,5.68501536740107,0.0715520750232486,0.792173732914541,1,"UQCC2"
"ENSG00000137309",-0.0375837970372371,8.73776064882144,0.234169847303791,0.634365590880506,1,"HMGA1"
"ENSG00000137310",-0.134282060431693,5.60888094423158,1.81236585810919,0.19516747788293,1,"TCF19"
"ENSG00000137312",0.092559690644263,4.05136030204359,0.762588291484653,0.394181146493312,1,"FLOT1"
"ENSG00000137337",0.136079038822432,5.85827719129367,2.18206297651476,0.157151192762216,1,"MDC1"
"ENSG00000137338",-0.0859345955810758,1.77472171199903,0.265733020222755,0.612569703548184,1,"PGBD1"
"ENSG00000137343",0.296158115083505,2.12537693969169,2.70951890941831,0.117342388463814,1,"ATAT1"
"ENSG00000137364",-0.033918387737102,3.86081752270392,0.147582709463294,0.70541975279624,1,"TPMT"
"ENSG00000137393",0.0750199606573113,1.2369262508213,0.0500788206297156,0.825481730886436,1,"RNF144B"
"ENSG00000137404",-0.107143081136737,4.4932313753511,2.09028369000272,0.165665234515408,1,"NRM"
"ENSG00000137409",0.00550551952407626,7.4072812424329,0.00649221341408595,0.936682101473352,1,"MTCH1"
"ENSG00000137411",-0.0308841940932229,2.71659128465048,0.039088541920829,0.845519951953869,1,"VARS2"
"ENSG00000137413",0.112638711999507,5.41919158498991,2.46066307240013,0.134384485606404,1,"TAF8"
"ENSG00000137414",-0.0500011296868862,3.64274592327748,0.141691317419843,0.711067260306467,1,"FAM8A1"
"ENSG00000137441",0.0311539555376601,-1.80993991141392,0.00283941421105757,0.958099081634701,1,"FGFBP2"
"ENSG00000137449",-0.047008539037772,6.13799281304627,0.139402588038671,0.713297605299266,1,"CPEB2"
"ENSG00000137460",-0.147451087210329,1.62656793954366,0.523396415243431,0.478823273947986,1,"FHDC1"
"ENSG00000137462",-0.214879609502407,6.54408131877413,4.9671587369217,0.0390091523467236,1,"TLR2"
"ENSG00000137463",-0.571952040760217,-1.60828463323626,1.50394330092317,0.236086952486224,1,"MGARP"
"ENSG00000137474",-0.43589353635838,-0.227819174840801,0.779213195965388,0.389181154523224,1,"MYO7A"
"ENSG00000137478",0.0235513311216439,5.79925263989317,0.0299850475230513,0.864483584534762,1,"FCHSD2"
"ENSG00000137486",-0.014062989188122,6.61975570297944,0.0236926276508081,0.87940618839795,1,"ARRB1"
"ENSG00000137491",0.622468057654329,-1.40466504066261,0.597119374085552,0.449847655788201,1,"SLCO2B1"
"ENSG00000137492",0.0353038072711214,5.89953454646179,0.0885810502561323,0.769444364810103,1,"THAP12"
"ENSG00000137494",-0.125714442876932,3.33409678568178,0.744487271835343,0.399736109125826,1,"ANKRD42"
"ENSG00000137496",-0.127916553318022,3.65611696162461,0.688623125857315,0.417654949640702,1,"IL18BP"
"ENSG00000137497",0.143138335720742,8.3736194413892,6.16052398862845,0.0233113245778992,1,"NUMA1"
"ENSG00000137500",0.0363649816864903,4.91764493485442,0.122162188861377,0.73081378110359,1,"CCDC90B"
"ENSG00000137501",-0.363323854300408,0.127737687144444,1.09133264313074,0.310195919577154,1,"SYTL2"
"ENSG00000137502",0.708226360756891,-0.529156443503347,2.09951481560613,0.16478368545641,1,"RAB30"
"ENSG00000137504",0.0153203827117824,6.91079067765454,0.0147175882954491,0.904803567995298,1,"CREBZF"
"ENSG00000137507",0.463192100388564,-1.94614578807277,0.388877499090624,0.540821940403803,1,"LRRC32"
"ENSG00000137509",-0.0102656825329244,5.85690995322091,0.0104710263328532,0.919643511000871,1,"PRCP"
"ENSG00000137513",-0.129782669022227,3.39382820845423,0.777102007448832,0.389810801013247,1,"NARS2"
"ENSG00000137522",0.0102678694440296,3.69744341957379,0.00342491606324308,0.953986063494102,1,"RNF121"
"ENSG00000137547",-0.0040810824451549,5.42026163077808,0.00276765899839719,0.958631388956882,1,"MRPL15"
"ENSG00000137558",0.0186597741072206,2.85816044190403,0.0118564855105396,0.914513293031082,1,"PI15"
"ENSG00000137561",-0.165725715546193,-0.0358306517700296,0.344809682531827,0.56446175775483,1,"TTPA"
"ENSG00000137563",-0.00685595951878656,5.54996358458845,0.00862543598651925,0.927044550961507,1,"GGH"
"ENSG00000137574",0.162862547997509,5.28169171580406,2.1759747487307,0.157699105245132,1,"TGS1"
"ENSG00000137575",0.0162846470681081,8.29147943938244,0.0294065859734568,0.86578352170626,1,"SDCBP"
"ENSG00000137601",0.0990796776653899,3.22471220376544,0.810160185900998,0.380123208447081,1,"NEK1"
"ENSG00000137628",0.0960361546839644,4.82271132574343,0.76094230855263,0.39468143667722,1,"DDX60"
"ENSG00000137642",-0.0622233592818293,5.73790463077203,0.219366946434411,0.645223169660347,1,"SORL1"
"ENSG00000137648",0.975223455348283,-1.53299714190457,4.43320712622325,0.049759448362501,1,"TMPRSS4"
"ENSG00000137656",0.086673215143388,5.02759087395569,0.649742699399904,0.430872593814846,1,"BUD13"
"ENSG00000137692",-0.0923085834678749,4.95145527109542,0.86337151645533,0.365262241516379,1,"DCUN1D5"
"ENSG00000137693",-0.446618449165895,0.645848828316921,3.30267869590846,0.0860897912974036,1,"YAP1"
"ENSG00000137700",-0.0990895160311748,4.9215439894071,1.42940632300851,0.247590902056262,1,"SLC37A4"
"ENSG00000137709",-0.383950620582297,-1.34765925992675,0.770710696313753,0.391726313818252,1,"POU2F3"
"ENSG00000137710",-0.0484799969468961,6.26480610706675,0.1094787396889,0.744612450636932,1,"RDX"
"ENSG00000137713",-0.0366186121058122,5.3660977986342,0.0960769074534529,0.760199076456333,1,"PPP2R1B"
"ENSG00000137714",-0.0487977218525649,3.59305518891025,0.179647020854796,0.676768943743921,1,"FDX1"
"ENSG00000137720",0.0531465371423932,3.21521410203257,0.182790563598628,0.674127987649313,1,"C11orf1"
"ENSG00000137726",0.383236202761368,3.01625659298155,7.13939613671672,0.0156781191638236,1,"FXYD6"
"ENSG00000137727",-0.142477003500942,0.221271979741096,0.254761729792276,0.619950910732272,1,"ARHGAP20"
"ENSG00000137747",-0.119608180610985,1.89389588297112,0.382617294072761,0.544063115838654,1,"TMPRSS13"
"ENSG00000137752",0.0227843298503601,5.4237063822276,0.0692538659716564,0.795456864416919,1,"CASP1"
"ENSG00000137760",0.0372554446087488,3.01981040344828,0.0704743743266976,0.793706130436847,1,"ALKBH8"
"ENSG00000137764",0.0942355208248673,4.54363262641747,0.803191016209815,0.3821354255391,1,"MAP2K5"
"ENSG00000137767",-0.0143294920307293,5.79708394831217,0.038002968750132,0.847651258958749,1,"SQOR"
"ENSG00000137770",-0.0142768334196497,6.60757610529343,0.0060452758042244,0.9388956267169,1,"CTDSPL2"
"ENSG00000137776",-0.0141916781600023,7.16179121822958,0.0267654288470558,0.871893373371189,1,"SLTM"
"ENSG00000137801",0.40729583116533,1.30745827397386,1.38445710278129,0.254882903402415,1,"THBS1"
"ENSG00000137802",-0.0381493485095819,4.05493662911268,0.0519527017245856,0.822304712181803,1,"MAPKBP1"
"ENSG00000137804",-0.00474067567593127,7.26016323747847,0.00332825061509316,0.954639292483871,1,"NUSAP1"
"ENSG00000137806",0.0105828373004246,3.9512350721668,0.0101557556829072,0.920858092839675,1,"NDUFAF1"
"ENSG00000137807",0.142591623688615,6.01583059505318,1.84794249932059,0.191044673232095,1,"KIF23"
"ENSG00000137809",-0.0177222681046713,1.89244160429905,0.0127293300202789,0.911436090681374,1,"ITGA11"
"ENSG00000137812",0.0793165001393741,6.19879806812872,0.677297713581294,0.421438844050806,1,"KNL1"
"ENSG00000137814",0.0679250697552887,5.29495330342222,0.252608695161747,0.621422959164942,1,"HAUS2"
"ENSG00000137815",-0.189850521353301,6.43912437190051,1.54100041129015,0.230624826300665,1,"RTF1"
"ENSG00000137817",0.0021697149438321,5.72590615311858,0.000592078598119581,0.980858735336668,1,"PARP6"
"ENSG00000137818",-0.045909199637067,10.2353592559761,0.270421236756239,0.6094748016358,1,"RPLP1"
"ENSG00000137819",-0.0786778618608989,1.25237940369279,0.124669231205462,0.728183104360756,1,"PAQR5"
"ENSG00000137821",0.217950906853582,-0.203998305524216,0.278244621556305,0.60438594882195,1,"LRRC49"
"ENSG00000137822",0.0352292300931303,5.01118672466457,0.100151372383862,0.755339677795126,1,"TUBGCP4"
"ENSG00000137824",0.0739182987494135,4.69912453021635,0.60736721402154,0.446048411673635,1,"RMDN3"
"ENSG00000137825",-0.0151135571607004,2.19065269661328,0.00635010426743004,0.937377358832175,1,"ITPKA"
"ENSG00000137831",-0.23746192716056,3.37352228463055,2.38002231748152,0.140536622180784,1,"UACA"
"ENSG00000137834",-0.155762396588553,4.37559629528178,1.4818839469828,0.239417956812583,1,"SMAD6"
"ENSG00000137841",0.0544998356811953,7.97163149615584,0.184046057898102,0.673080778324882,1,"PLCB2"
"ENSG00000137842",-0.0372897511886298,3.18103350787173,0.0740125974697517,0.788720975107674,1,"TMEM62"
"ENSG00000137843",0.0192930922462069,2.06918087263023,0.0135947085256337,0.908489076008198,1,"PAK6"
"ENSG00000137845",0.0335949809719561,7.5648216368337,0.0423235219815558,0.839345474561472,1,"ADAM10"
"ENSG00000137857",-1.10180862229549,-0.385976621471658,4.78834606918936,0.0422805668492574,1,"DUOX1"
"ENSG00000137860",0.204350339247828,-1.42198542146483,0.131428213143149,0.721236624334692,1,"SLC28A2"
"ENSG00000137868",-0.134697321818346,-0.374930787650749,0.219627607557497,0.645028132159804,1,"STRA6"
"ENSG00000137869",1.41037152735246,0.470134576254822,16.8140349124395,0.000688907072512356,0.168217174155489,"CYP19A1"
"ENSG00000137871",-0.150445544069179,5.25123282350041,2.62356591192602,0.122918136623886,1,"ZNF280D"
"ENSG00000137872",1.17448040434321,-0.352125129865331,8.24278351407307,0.0102641237628289,0.937499869026906,"SEMA6D"
"ENSG00000137876",0.0194192393823071,6.76925420526874,0.0286722075691662,0.867452979822078,1,"RSL24D1"
"ENSG00000137877",-0.317948379815614,1.93430535917777,0.650676568525588,0.43054744925313,1,"SPTBN5"
"ENSG00000137878",0.424412285693876,0.558796214954593,0.43622578202148,0.517430638019063,1,"GCOM1"
"ENSG00000137880",0.00597647970045449,3.0067287976938,0.00187780853026963,0.965919315075737,1,"GCHFR"
"ENSG00000137936",-0.130141190766642,0.772967830080283,0.259302501603718,0.616871967071763,1,"BCAR3"
"ENSG00000137941",-0.392203553315066,2.01912371646369,1.17731404936786,0.292421767865649,1,"TTLL7"
"ENSG00000137942",-0.0191819243929884,3.65699956910567,0.0273172726525205,0.870591988061878,1,"FNBP1L"
"ENSG00000137944",-0.0509766015750002,4.2803062653241,0.130942953712888,0.721728489968974,1,"KYAT3"
"ENSG00000137947",0.124951803357527,5.34088369916361,1.72270834460077,0.20606456013362,1,"GTF2B"
"ENSG00000137948",0.243719311942436,-1.23255321991925,0.269398272359248,0.610147160969136,1,"BRDT"
"ENSG00000137955",0.0635773721857003,5.70434044296676,0.665191804232904,0.425543052252946,1,"RABGGTB"
"ENSG00000137959",0.109603834638563,2.67237067084336,0.22243303272086,0.642937948767743,1,"IFI44L"
"ENSG00000137962",-0.055201145542846,-0.740858469983639,0.0170224832281195,0.897661733083719,1,"ARHGAP29"
"ENSG00000137965",0.125308008427808,2.97597160698331,0.238257630141437,0.63144271331604,1,"IFI44"
"ENSG00000137970",0.231454211576326,2.06251351699125,1.12792132601974,0.302456680009916,1,"RPL7P9"
"ENSG00000137992",0.120815604067154,5.03530688787952,0.431020003767188,0.519910679829768,1,"DBT"
"ENSG00000137996",0.0639130158040751,6.30791962625563,0.95343288574814,0.341968576197364,1,"RTCA"
"ENSG00000138002",-0.0415444041228751,4.49924966110904,0.0953366379610978,0.761094072733608,1,"IFT172"
"ENSG00000138018",-0.08753824185832,5.59766170983791,1.20248192557222,0.287481836565124,1,"SELENOI"
"ENSG00000138028",-0.0553600163917203,3.48319822592714,0.213233551048892,0.649854076721385,1,"CGREF1"
"ENSG00000138029",0.0265196077235231,7.18049408130935,0.1471560275595,0.705824359180359,1,"HADHB"
"ENSG00000138030",-0.0844899569313089,1.55160600537571,0.171930315312033,0.683370375243798,1,"KHK"
"ENSG00000138031",-0.0542731936631239,6.05192701884157,0.263404126016096,0.614120086105909,1,"ADCY3"
"ENSG00000138032",0.159484837342303,5.66793648015362,1.60286283039134,0.221863348864721,1,"PPM1B"
"ENSG00000138035",-0.0568951891247755,5.40729394485729,0.257638031713894,0.61799658970607,1,"PNPT1"
"ENSG00000138036",0.10344300521289,3.51357326295931,0.629521548695329,0.438009675562788,1,"DYNC2LI1"
"ENSG00000138050",-0.103162883321599,4.30514796646496,1.00336050015238,0.329959994182707,1,"THUMPD2"
"ENSG00000138061",-0.127310816835638,4.88308030348435,0.746371544333792,0.399152338460539,1,"CYP1B1"
"ENSG00000138069",0.0218707060770074,6.87100895529101,0.0996483117371226,0.755933673925746,1,"RAB1A"
"ENSG00000138071",0.0281312600922133,9.63660105834865,0.0708384342977155,0.793187069110503,1,"ACTR2"
"ENSG00000138073",0.0104465148245315,6.98522288161493,0.00912198574199345,0.924980529660967,1,"PREB"
"ENSG00000138074",0.0457145721598602,4.91077380343242,0.107499921658735,0.746844499798587,1,"SLC5A6"
"ENSG00000138078",-0.0323233463966203,5.4239236556242,0.104079209712232,0.750757523572777,1,"PREPL"
"ENSG00000138079",-0.314873917451271,-0.967431929123034,0.558928180466894,0.464482973630151,1,"SLC3A1"
"ENSG00000138080",-0.09395678968566,1.64605699466102,0.134615013800199,0.718031833643962,1,"EMILIN1"
"ENSG00000138081",-0.0522530841060909,6.67768653766191,0.432609765066489,0.51915102731962,1,"FBXO11"
"ENSG00000138083",-0.207130109439012,1.37847399061091,0.604520893291947,0.447098417851496,1,"SIX3"
"ENSG00000138085",-0.00682359384667303,6.04906759917469,0.00767100507483224,0.931187677801417,1,"ATRAID"
"ENSG00000138092",0.0331274762260832,5.31598805089584,0.100548742618155,0.754871641687673,1,"CENPO"
"ENSG00000138095",-0.0799812364691651,8.08230233808418,0.955148765882074,0.341545685575148,1,"LRPPRC"
"ENSG00000138101",0.0278492826304353,2.83102626316015,0.0511520381018592,0.823654661241968,1,"DTNB"
"ENSG00000138107",-0.00119359437523888,5.89882182134019,0.000121232806925606,0.991337823554668,1,"ACTR1A"
"ENSG00000138109",0.113720255479626,-1.46668679328083,0.0609460638458272,0.807839652439328,1,"CYP2C9"
"ENSG00000138111",-0.0219734934988853,3.37654701280321,0.0166897816298152,0.898660842016453,1,"MFSD13A"
"ENSG00000138115",-0.620650160547919,-1.15486082668831,2.68117842047057,0.119146713308222,1,"CYP2C8"
"ENSG00000138119",0.000836718797904703,4.50412171560453,3.88649878072537e-05,0.995095412224908,1,"MYOF"
"ENSG00000138131",0.273510104918884,-0.341137319680959,0.8816667636498,0.360348839810894,1,"LOXL4"
"ENSG00000138134",0.308912954524553,0.0349749564990097,1.40006659524221,0.252319147817314,1,"STAMBPL1"
"ENSG00000138138",-0.0242697717581121,5.07450194252124,0.041834246049156,0.840263128994978,1,"ATAD1"
"ENSG00000138160",-0.0143393468399844,6.4684845911541,0.0144772645905992,0.905580014245925,1,"KIF11"
"ENSG00000138161",0.122223688282908,0.765377108984278,0.126883673594519,0.725884223287919,1,"CUZD1"
"ENSG00000138162",0.156321840115775,3.29220771747754,1.45883537353947,0.242963704169662,1,"TACC2"
"ENSG00000138166",0.0112544530800583,2.77575998989528,0.00586516562844915,0.939810860870157,1,"DUSP5"
"ENSG00000138172",-0.0757061409352118,3.26452905739861,0.214537443635557,0.648862834357693,1,"CALHM2"
"ENSG00000138175",-0.130390469560582,3.3773369031793,1.76289218134444,0.201088219305343,1,"ARL3"
"ENSG00000138180",-0.030349657962452,5.6271654043768,0.0663135218687454,0.799743729961053,1,"CEP55"
"ENSG00000138182",-0.0566818145814306,6.05545919244559,0.213722327161028,0.649482067206691,1,"KIF20B"
"ENSG00000138185",-0.073995147899878,4.49252373653173,0.215263649106456,0.64831235758108,1,"ENTPD1"
"ENSG00000138190",0.0201145507624821,4.55002244044515,0.0291262722835262,0.86641819362788,1,"EXOC6"
"ENSG00000138193",0.00828270551490195,1.98602102161033,0.00181534930221039,0.966490531775506,1,"PLCE1"
"ENSG00000138231",0.0449659287441886,4.92408528274024,0.181495739466609,0.675212498831439,1,"DBR1"
"ENSG00000138246",-0.0575888444702856,5.96427763840409,0.259076564000629,0.617024355741722,1,"DNAJC13"
"ENSG00000138279",-0.0238528243165163,5.98472114082556,0.071464898820283,0.792297226850616,1,"ANXA7"
"ENSG00000138286",-0.116632350974852,4.07591338952053,1.29226457785976,0.270746281786993,1,"FAM149B1"
"ENSG00000138303",0.085625531759679,4.56661189739356,0.344314922073292,0.564738629443693,1,"ASCC1"
"ENSG00000138316",-0.107772506811737,0.421347245227618,0.328336635175902,0.632228697979133,1,"ADAMTS14"
"ENSG00000138326",0.0603351383836105,10.4952398012833,0.489984906369175,0.493007606411836,1,"RPS24"
"ENSG00000138336",-0.124012681459265,2.05223683654387,0.192242389886903,0.666346823958426,1,"TET1"
"ENSG00000138346",-0.0110301608643596,4.54912236973962,0.00429839354112002,0.948459245874975,1,"DNA2"
"ENSG00000138347",0.138374054422823,-1.80504043214478,0.0458504227139547,0.832888578513528,1,"MYPN"
"ENSG00000138356",0.160356002661626,-1.52229892931628,0.0628002811085873,0.805001403323915,1,"AOX1"
"ENSG00000138363",0.03158166173306,6.10318498920123,0.111438856255089,0.742423560771735,1,"ATIC"
"ENSG00000138375",0.00211097759455894,4.77655896693972,0.00063128621416319,0.980235260168818,1,"SMARCAL1"
"ENSG00000138376",-0.0553093329132737,5.25462373048798,0.170619344783375,0.684509167123473,1,"BARD1"
"ENSG00000138378",0.0594651719538519,1.54222170882596,0.0406041636603364,0.842595239389958,1,"STAT4"
"ENSG00000138380",0.259292816243404,3.35142672043719,1.3889680105616,0.254138522096545,1,"CARF"
"ENSG00000138381",0.0255996189756958,4.77565407810728,0.036721676800289,0.850207975377019,1,"ASNSD1"
"ENSG00000138382",-0.0807447882772609,4.89742639191942,1.23702373504132,0.280883460690768,1,"METTL5"
"ENSG00000138385",-0.0412506156770539,7.1091502454846,0.262110300830772,0.614985183596669,1,"SSB"
"ENSG00000138386",-0.032397596977117,5.53092234032657,0.0794407240712725,0.78131669091407,1,"NAB1"
"ENSG00000138398",0.00580337489875416,6.58621548886794,0.00459023072203119,0.946741044836058,1,"PPIG"
"ENSG00000138399",-0.176536623068563,5.52756810992395,1.94935217860927,0.179875353479045,1,"FASTKD1"
"ENSG00000138411",-0.39500334058328,-0.864274736313063,0.426068178646085,0.522289897267824,1,"HECW2"
"ENSG00000138413",0.109816020311047,6.89647093715482,2.21931434192145,0.153848988567364,1,"IDH1"
"ENSG00000138430",-0.0244658801711473,7.60429427025178,0.0782381441789114,0.782932899819255,1,"OLA1"
"ENSG00000138433",-0.0126977353662814,5.53873884895936,0.0224034424751424,0.882706495702142,1,"CIR1"
"ENSG00000138434",-0.114837179677082,7.04095885938812,1.90821111684343,0.1843058557912,1,"ITPRID2"
"ENSG00000138439",-0.0859877290476547,4.31550882725346,0.766027708461263,0.393138831380607,1,"FAM117B"
"ENSG00000138442",-0.0249021834174013,5.13473737251265,0.080955304738991,0.779299915910753,1,"WDR12"
"ENSG00000138443",0.0694417303048561,5.2250068416314,0.230252769699841,0.637196342403377,1,"ABI2"
"ENSG00000138448",-0.0301269576484967,5.27690455875565,0.0539488302191805,0.818986220140036,1,"ITGAV"
"ENSG00000138449",-0.0506956997663369,3.74268189156856,0.0716016495330008,0.792103541670002,1,"SLC40A1"
"ENSG00000138459",-0.0943235713006618,3.78765353642439,0.494661731559951,0.490978840520984,1,"SLC35A5"
"ENSG00000138463",-0.047529688677419,1.79024211633475,0.106649523216171,0.747810748582104,1,"SLC49A4"
"ENSG00000138468",-0.289514424835083,4.20125187371318,3.76999519142257,0.0682249999456316,1,"SENP7"
"ENSG00000138495",-0.00902370562744304,4.72529726660784,0.00794476283596566,0.929973947558733,1,"COX17"
"ENSG00000138496",0.0294713571982656,5.15202324508177,0.0436403306547319,0.836902934146272,1,"PARP9"
"ENSG00000138587",-0.0527473734822421,2.50416054567196,0.109796637683047,0.744255972660179,1,"MNS1"
"ENSG00000138592",0.00462879685123616,6.19638535741411,0.00165552283371287,0.96799872817213,1,"USP8"
"ENSG00000138593",-0.106086388649446,5.13347714145052,0.640428503092253,0.434136910960483,1,"SECISBP2L"
"ENSG00000138594",-0.0593731571797154,5.9665290322387,0.305014400679769,0.587643617197099,1,"TMOD3"
"ENSG00000138600",0.0906034784111942,6.2875068823046,0.567107483685049,0.461283224415017,1,"SPPL2A"
"ENSG00000138604",0.0416996792615189,3.65556267660059,0.156576096501897,0.697044427546471,1,"GLCE"
"ENSG00000138606",0.111472318560848,0.174343242673112,0.0934931028432617,0.763339677663666,1,"SHF"
"ENSG00000138613",-0.0720625968763604,4.91490038086466,0.390733919448862,0.539867821754421,1,"APH1B"
"ENSG00000138614",0.0661386029453499,5.19753402045129,0.53336520143276,0.474725572041835,1,"INTS14"
"ENSG00000138617",-0.0425015693590562,2.7270453181855,0.0914739211609292,0.765827317214039,1,"PARP16"
"ENSG00000138621",-0.11964590862756,3.19068410760015,0.614564721296991,0.44341094728878,1,"PPCDC"
"ENSG00000138623",-0.106504611122377,3.02255705239333,0.351677959657071,0.560645813625057,1,"SEMA7A"
"ENSG00000138629",0.0865513138253343,5.08638676222491,0.966382768767428,0.338795248965026,1,"UBL7"
"ENSG00000138639",0.0229711220290345,0.386640010361437,0.0040099630707108,0.950215986554796,1,"ARHGAP24"
"ENSG00000138640",0.0165900361766275,1.20116115096332,0.00480923234696277,0.945487445604522,1,"FAM13A"
"ENSG00000138641",-0.173856903062659,4.87531605798463,1.44568422279415,0.245017451519302,1,"HERC3"
"ENSG00000138642",0.101161648685816,2.90550298537042,0.217025488481386,0.646981562048188,1,"HERC6"
"ENSG00000138646",0.057529614035861,2.37795397873472,0.0792751544752183,0.781538418137888,1,"HERC5"
"ENSG00000138650",-0.386734959973863,-1.37778031988628,0.425015315441307,0.522798334787882,1,"PCDH10"
"ENSG00000138658",0.00499429885153184,4.68363017038158,0.00131641754826384,0.971462074216781,1,"ZGRF1"
"ENSG00000138660",0.121087237650981,3.88594606082937,0.574537899926461,0.458407895524329,1,"AP1AR"
"ENSG00000138663",0.020054673809499,4.79105102799652,0.0527092277813733,0.821039225452261,1,"COPS4"
"ENSG00000138668",-0.00156122172753438,8.74968757040769,0.000617068031989343,0.980459055098939,1,"HNRNPD"
"ENSG00000138670",-0.0645504052321582,-0.458389274464218,0.0293436955302471,0.865925642760181,1,"RASGEF1B"
"ENSG00000138674",-0.0378325591020491,6.97175556759302,0.269685894287466,0.609957951978722,1,"SEC31A"
"ENSG00000138675",-0.297759691688063,-1.58234367391527,0.321815055490947,0.577624082189449,1,"FGF5"
"ENSG00000138678",0.481478058807074,0.597029155106656,3.10440991645636,0.0952940838754937,1,"GPAT3"
"ENSG00000138685",-0.459347292273822,-0.630675107622284,1.7158321557886,0.20693162960798,1,"FGF2"
"ENSG00000138686",-0.0141796672331071,3.35676138201288,0.00330628276970454,0.954789065383216,1,"BBS7"
"ENSG00000138688",-0.0705055410564514,5.94927367662238,0.683347567150614,0.419410935014517,1,"KIAA1109"
"ENSG00000138698",-0.0290871160176709,5.98576979496073,0.0607038391192863,0.808213802459632,1,"RAP1GDS1"
"ENSG00000138709",-0.0387290681482417,5.17247144838899,0.145289032195507,0.707602767362049,1,"LARP1B"
"ENSG00000138735",-0.574407502622381,0.581771462643805,3.99924443654504,0.0610636916031924,1,"PDE5A"
"ENSG00000138738",-0.00797628285854593,1.9834298857717,0.00264112708106288,0.959587197450817,1,"PRDM5"
"ENSG00000138741",-0.149006913623648,-1.5295823918619,0.0902229882232801,0.767383599687717,1,"TRPC3"
"ENSG00000138744",-0.1745665868616,5.06918095387821,5.03560142110279,0.03783454353998,1,"NAAA"
"ENSG00000138750",-0.0489070093418082,5.48928191660732,0.372604140024921,0.549325095557901,1,"NUP54"
"ENSG00000138756",-0.0913256446960373,6.07242855943986,0.494121961401231,0.491212248577001,1,"BMP2K"
"ENSG00000138757",0.021005825261869,7.34711349941575,0.0286477532066001,0.867508948605631,1,"G3BP2"
"ENSG00000138758",-0.205054668446771,6.10012539911211,1.8373756361659,0.192257727838903,1,"SEPTIN11"
"ENSG00000138760",-0.0517796278174796,5.95080327253249,0.460623616959217,0.506086380752288,1,"SCARB2"
"ENSG00000138764",-0.0565811597741445,5.69061248108587,0.125255056477502,0.727572708109816,1,"CCNG2"
"ENSG00000138767",0.0279048170906269,6.09354165741392,0.0322177111830479,0.859583840486527,1,"CNOT6L"
"ENSG00000138768",-0.011892981110696,6.57599017216812,0.01592987223064,0.900981567203146,1,"USO1"
"ENSG00000138772",0.314584528389112,0.492261813505575,2.10318496406734,0.164434799273619,1,"ANXA3"
"ENSG00000138777",-0.0361596034806062,6.33149070092432,0.218232007441246,0.646074041836266,1,"PPA2"
